"<p>
Bedrückende Bilder sind es, die der 1965 im oberösterreichischen Linz geborene Thomas Fatzinek in seiner neuen Graphic Novel »Der letzte Weg« präsentiert. Sie zeigen Krieg, Mord, Leid und Resignation. Aber nebst all dem, womit man den Holocaust verbindet, finden sich in Fatzineks Werk auch Bilder von aufkeimender Hoffnung, gespeist durch den organisierten Widerstand gegen die industrielle Vernichtung von sechs Millionen Menschen in Todesfabriken.
<br /><br /> 
Der in Wien lebende Illustrator – der sich selbst auf gut wienerisch »G‘schichtldrucker« nennt – wählte als Sujet den jüdischen Aufstand im Ghetto der polnischen Stadt Bialystok, der 1943 rund drei Monate nach Ende des Warschauer Aufstands stattgefunden hatte. »Dass es dort eine ganze Reihe von Widerstandsbewegungen und Aufständen gab, das ist den meisten Leuten ja gar nicht bewusst«, meint Fatzinek, der mit seiner neuesten Arbeit einerseits gegen dieses Vergessen kämpfen und auch die Vergangenheit der eigenen Familie aufarbeiten will. »Einer meiner beiden Väter erzählte immer ganz stolz, dass er früher im zweiten Weltkrieg im Osten ‚Räubernester ausgeräuchert‘ hat, wie er es nannte. Ich konnte mir ungefähr vorstellen, was das wohl heißen würde und das hat mich einfach nicht mehr losgelassen«, berichtet er. »Für mich ist das Zeichnen solcher Geschichten auch meine persönliche Art von antifaschistischem Kampf.«
<br /><br />
Dass die Wirkung seiner Arbeit ihre Grenzen hat, ist Fatzinek durchaus bewusst: »Ich erwarte mir jetzt nicht, dass ich da unzählige Leute zu überzeugten Antifaschisten mache und die Welt groß umkremple. Meine Comics sind meist sowieso nur was für Insider. Ich betrachte sie eher als einen Einstieg, und wenn sich dann wirklich jemand davon angesprochen fühlt und sich dafür interessiert, dann gibt es genug weiterführende Literatur. Meine Bücher sollen also ein erster Antrieb sein, sich tiefer mit etwas auseinanderzusetzen«, so der Autor, der selbst erst einmal intensiv zum Aufstand von Bialystok recherchieren musste.
<br /><br />
Als Hauptquelle dienten ihm dabei die fast 500 Seiten umfassenden Erinnerungen von Chaika Grossman, Mitglied der damals sozialistischen zionistischen Jugendbewegung Hashomer Hatzair, die in deutscher Übersetzung 1993 unter dem Titel »Die Untergrundarmee« erschienen sind. Mit Liza Chapnik und Chasia Bornstein-Bielicka gehörte Grossman zu den mutigen jungen Frauen aus Bialystok, die nicht nur den Widerstand im Ghetto organisierten, sondern es auch mit gefälschten Papieren verließen, um Waffen hinein zu schmuggeln und Kontakt mit sowjetischen Partisanen zu halten.
<br /><br />
Fatzinek begnügte sich aber nicht mit dieser einen Quelle. »Ein halbes Dutzend Bücher habe ich gelesen, bevor ich zu arbeiten angefangen habe. Es ist mir immer wichtig, historisch akkurat zu sein und möglichst nah an der Realität zu bleiben. Wenn man mir sagt, dass man meinen Zeichenstil nicht mag, dann kann ich damit ganz gut leben. Aber würden mir Historiker erklären, dass ihnen Fehler aufgefallen sind, dann würde mich das schon hart treffen, denn ich versuche immer eigentlich möglichst nah an der Realität zu bleiben.«
<br /><br />
Bei einem historisch mächtigen Thema wie dem Völkermord an den Juden allerdings stellt sich dann doch die Frage, ob es nicht die Grenzen des Mediums Comic sprengt. »Ich glaube nicht«, meint Fatzinek. »Immerhin nehme ich die Berichte von damals und auch die originalen Photographien, historische Reproduktionen und Zeichnungen der Opfer als Vorlage – die, wenn man konsequent zu Ende argumentiert, ebenso an die Grenzen der Darstellungsmöglichkeiten stoßen, denn es sind ebenso Bilder wie die Comics.« Das Blutvergießen, die Gräueltaten stellt Fatzinek ohnehin nicht in seinen Werken dar, sondern deutet sie in der Regel nur an und überlässt sie der Phantasie, die durch solche Impulse oft eindringlicher wirken kann, als es jede Zeichnung vermag. Das gilt auch für Fatzinek selbst: »Die Bilder in meinem Kopf sind oft nicht schön. Nicht selten muss ich die Arbeit für längere Zeit ruhen lassen, weil ich mich einfach nicht mehr damit beschäftigen kann«, gesteht er. »Genau diese Dinge aber, die mich emotional so berühren, sind es dann, die ich in meinen Comics festhalte.«

</p>","Melodie & Rhythmus, 3. Quartal 2019",2019-06-24
"<p>
Dimitris Koufontinas war der Gründer der Bewegung 17. November, einer kommunistischen Guerilla in Griechenland. Über Jahre übernahm sie für viele Anschläge die Verantwortung, ohne dass die Ermittlungsbehörden ihr auf die Spur kamen. Bis zum 29. Juni 2002. An diesem Tag wurde Savvas Xiros lebensgefährlich verletzt, als er aus Solidarität mit streikenden Hafenarbeiter*innen im Hafengelände von Athen eine Bombe platzieren wollte. Er wurde unter schwere Medikamente gesetzt und verhört, so dass die Ermittlungsbehörden an Namen und Strukturen der Organisation kamen. Koufontinas konnte dann untertauchen und beobachtete, wie immer mehr Gruppenmitglieder verhaftet wurden, Aussagen machten und sich von der Gruppe distanzierten. Das war der Grund für ihn, sich der Justiz zu stellen und die politische Verantwortung zu übernehmen. Mit dem Buch legt er einen politischen Rechenschaftsbericht ab, der auch Leser*innen beeindruckt, die mit den politischen Prämissen des Schreibers nicht übereinstimmen. Koufontinas gibt einen subjektiven Rückblick auf seine politische Sozialisation. Der 1968er Aufbruch kulminiert in Griechenland in dem blutig niedergeschlagenen Aufstand an der Athener Universität am 17. November 1973. Das Datum gab der Guerillagruppe ihren Namen. Das Buch sollte als Einladung zur kritischen Debatte verstanden werden in einer Zeit, in der selbst in sich links verstehenden Medien der Terrorismusbegriff gegenüber militanten Linken oft kritiklos verwendet wird.

</p>","Analyse & Kritik, Juni 2019",2019-06-18
"<p>  
Morde, Justizskandale, Erpressungen: True Crime boomt. Warum? Das weiß niemand so genau, obwohl die Küchenpsychologie natürlich genug Thesen dazu anbietet. Und wenn die Gegenwart nicht genug Grausamkeiten abwirft, bleibt ja immer noch die Geschichte. Mit <i style=""font-style:italic;"">Pierre Goldman</i> erschien bereits im März ganz heimlich ein Comic über einen Fall, der sich in das kollektive Gedächtnis von Frankreich eingeprägt hat. Bei einem Überfall auf eine Apotheke in Paris 1969 sterben zwei Menschen, ein Polizist wird verwundet. Mit Pierre Goldman wird vier Monate später der perfekte Schuldige gefunden. Auch weil er bereits mehrere Raubüberfälle begangen hatte und für seinen politischen Aktivismus bekannt war. Ein Justizskandal und ein undurchsichtiger Fall nehmen ihren Lauf. Sechs Jahre lang saß Goldman im Gefängnis. Am Tag seiner Entlassung wird er auf offener Straße in Paris erschossen. Von einer obskuren Gruppe Rechtsextremer. Der 59-jährige franzöische Künstler Emmanuel Moynot hat aus diesem Stoff einen dichten Comic gemacht. Für die Küchenpsychologie weniger geeignet, für einen spannenden Abend allemal.
</p>","Alfonz, 3/2019",2019-07-02
"<p>  
Das vorliegende Werk besticht durch die lebendige Erzählweise in der Ich-Form. Inmitten ihres Katzentrios lässt Louise als alternde Frau ihr Leben nochmals in nicht chronologischer Form an sich vorbeiziehen. Bedingt durch die Obhut der Großeltern erhält Louise Bildungskapital. Sie wird Lehrerin und geht nach Paris. Ihre Sympathie gilt den unterdrückten Klassen. Sie erhebt sich couragiert gegen Ausbeutung und Unterdrückung und wird die bekannteste Frau der Pariser Commune, der ersten proletarischen Revolution 1871 in Frankreich. Es geht um deren Verteidigung gegen die Konterrevolution. Sie schildert zahlreiche politische Kämpfe, begleitet von ihren anarchistischen WeggenossInnen gegen die Repression der Reaktion. Ihre Eindrücke vom politischen Diskurs werden von ihr als streitbare Anarchistin lebensnah kommentiert. Gefängnisaufenthalte und ihre Deportation als Strafgefangene nach Neukaledonien werden vor ihrem inneren Auge nachvollziehbar. Ihre ethnologischen Beschreibungen der Kaynaken zeugen von einem empathischen Blick, sie ist mit ihnen in praktischen Fragen solidarisch. Geschwächt von Lungenentzündungen nach ihrer Rückkehr nach Frankreich verliert sie bei ihren Vorträgen nie die Frage nach einer gerechteren Welt, in der die Freiheit siegt, aus den Augen. Ein erfrischendes Lehrstück, gespickt mit Weisheit und Lebensmut. Ein besseres Leben für alle ist ohne Kampf nicht erreichbar. Ein Dank an die Autorin Eva Geber, die die Anarchistin glaubwürdig vermittelt!
</p>","Weiberdiwan, Sommer 2019
",2019-07-02
"<p>  


Die Nacktschneckenfamilie Schleimdaheim lebt wahrlich im Paradies: Von ihrem gemütlichen Komposthaufen hat sie es nicht weit zu den Leckereien des Gartens. Und jeden Tag suchen die Familienmitglieder sich aus, ob sie heute Frauen oder Männer, Mädchen oder Buben sein wollen. Können Schnecken ja! Doch dann kommen die Enten und damit Gefahr, und diese macht, dass Luca sich bei einer Häuschenschnecke in Sicherheit bringt. Es kommt, wie es kommen muss: Die zwei verlieben sich. Doch Papamama ist entsetzt: Eine Nackt-mit einer Häuschenschnecke? Hat's noch nie gegeben. Das erste Kinderbuch des Politologen Thomas Schmidinger erinnert an Mira Lobes berühmte ""Geggis"": Auch da müssen erst die Jungen die Altvorderen aus ihrer sturen Ablehnung der ""Anderen"" befreien. Liebevoll illustriert hat die schleimigen Gesellen Afnan Al-Jaderi.
</p>","Falter, 3. 7. 2019
",2019-07-03
"<p>  
„Solange man den Krieg aus der Ferne beobachtet, ist die Lage eindeutig.“ So leitet Jutta Sommerbauer, Moskau-Korrespondentin der österreichischen Tageszeitung „Die Presse“ den Bild- und Reportageband „Grauzone“ ein, für den sie mit dem Fotografen Florian Rainer „eine Reise zwischen den Fronten im Donbass“ unternahm. Und gerade für den erstarrten Krieg in der Ukraine, an der Bruchkante zwischen europäischem und russischem Einflussgebiet, sind die Meinungen umso fester, je ferner man dem Geschehen ist.
<br /><br />
In der „Grauzone“ ist die große Politik meist weit weg. Stattdessen ist das Gemüse zwangsläufig bio. Der HipHop „real“, die Schikanen an den Checkpoints nervenraubend, Privatpartys wieder in und die Tristesse mit Händen zu greifen. Hier weiß man, sich auf den Boden zu werfen und den Mund zu öffnen, wenn Granaten kommen. Die Jungen wollen weg, die Alten können nicht. Überzeugte Ukrainer oder überzeugte Russen sind so selten wie die Hoffnung auf Besserung. 
<br /><br />
Ein liebevoll gemachter Band mit fantastischer Reportagefotografie und Texten, die vielleicht nicht den Konflikt erklären, aber ein Gefühl geben vom Leben in einem Krieg, der vergessen hat, zu enden.


</p>","Bodo Straßenzeitung, Oktober 2018
",2018-10-01
"<p>
Der brasilianische Wald, dicht und unfassbar groß, ist heute die von der Abholzungspolitik des Rechtspopulisten Jair Bolsonaro bedrohte grüne Lunge der Welt, dringend gebraucht zum Schutz vor den Folgen des menschengemachten Klimawandels. In „Angola Janga“, der Comic-Erzählung des Brasilianers <span class=""fett"">Marcelo D’Salete</span>, ist er der bedrohte Schutzraum für entflohene Sklaven, die im 17. Jahrhundert hier eine Gruppe von verstreuten und befestigten Dörfern gründen, die sie Angola Janga nennen, Klein-Angola, in Erinnerung an ihre verlorene Heimat. 
<br /><br />
Dieses erstaunliche Kapitel der brasilianischen Geschichte ist nicht zum ersten Mal Gegenstand eines Comics, auch Filme wurden produziert und es gibt ein Museum. Doch liegt nun ein Buch von fast 450 Seiten in deutscher Sprache vor, für das man sich Zeit nehmen muss. Es ist die komplexe Geschichte einer Suche nach Freiheit, mit vielen Protagonisten auf beiden Seiten. Bisweilen geht es dem Leser wie bei Dostojewski, man muss nachsehen, um wen es sich gerade handelt, was auch mit den oft etwas unbeholfenen Schwarz-Weiß-Zeichnungen zu tun hat und mit der anspruchsvollen nicht-linearen Erzählführung, die ohne Erläuterungen zwischen Orten und Ebenen springt und auch in mystische Bereiche vordringt. Dafür gibt es einen gezeichneten Überblick über die Protagonisten, ein ausführliches Glossar der afrikanischen Begriffe und einen Essay zu den Hintergründen.
<br /><br />
Der Dschungel bietet den entflohenen Sklaven Schutzraum
<br /><br />
„Jeder von ihnen ist mehr als ein einzelner“, sagte ein portugiesischer Jäger der entflohenen Sklaven einmal, und das hat nicht nur damit zu tun, dass sie ihre „christlichen“ Sklavennahmen abstreifen und zu ihren afrikanischen Namen zurückkehren. Die Entflohenen repräsentieren die Sehnsucht der vielen weiter gefangenen und misshandelten Sklaven, die in den Zuckerrohrplantagen ausgebeutet werden. Lange Zeit bietet der Wald Schutz und ist eine Falle für die Verfolger, wie ein Spinnennetz. Doch auch dank der dubiosen Rolle des Christentums und der Mönche wird der Widerstand schließlich mit Gewalt gebrochen. Heute sind die Nachkommen der Sklaven und die Nachkommen der Ureinwohner Brasiliens ebenso bedroht wie der Wald, der ihnen Schutz gab, angesichts des Rassismus des brasilianischen Präsidenten. Man wünscht ihnen einen besseren Ausgang als es D´Saletes „Geschichte der Freiheit“ vergönnt ist.
</p>","Tagesspiegel, 12. 8. 2019
",2019-08-12
"<p>
<i style=""font-style:italic;"">Der fragile, aber doch bestechend präzise Strich, mit dem der Comic Levis Erinnerungen an Auschwitz visualisiert, wird der Zeitzeugenschaft von „Ist das in Mensch?“ gerecht.</i>
<br /><br /><br /><br />

Weiter zur gesamten Rezension:
</p>","Die Welt, 31.7.2019
",2019-07-31
"<p> 

Die Antifa (Antifaschistische Aktion) blickt auf eine 100-jährige Geschichte zurück. Sie bildete sich in den 1920er-Jahren mit dem Erstarken des Faschismus in Italien. Sie leistete überall da, auch gewaltsam, Widerstand, wo Faschismus, Diktaturen, rechtsextreme Parteien und Gruppierungen demokratische Gesellschaften und Minderheiten existenziell bedrohten oder unterdrückten. Diese Graphic Novel stellt Antifa-Bewegungen vor, die gegen Mussolini, Hitler und Franco kämpften sowie aktuelle, die gegen den europäischen und deutschen Rechtspopulismus antreten, ebenso gegen Donald Trump und der Alt-Right. Interessant ist der Widerstand gegen faschistische Parteien vor dem 2. Weltkrieg, z.B. in England und den USA, der nach dem Krieg in Griechenland, Frankreich, Schweden und Russland neue Schauplätze hatte. - Die farbigen Sachzeichnungen und die historisch korrekten Sachtexte (außer: Nach der Wiedervereinigung kam es zur ""Annexion der ehemaligen DDR"", Seite 79) bieten einen umfassenden Überblick und einen guten Einstieg ins (weiterhin aktuelle) Thema.

</p>



","ekz-Bibliotheksservice, 6. 7. 2020 ",2020-07-06
"<p>  
1951 veröffentlichte der deutsche Philosoph <span class=""fett"">Theodor W. Adorno</span> die These, dass es barbarisch sei, nach Auschwitz ein Gedicht zu schreiben. Neben der generellen Fragwürdigkeit von Lyrik nach der Massenvernichtung durch die Nazis, wollte er damit auch zum Ausdruck bringen, dass Kunst/Literatur über den Holocaust für ihn undenkbar ist. Die Worte Adornos treffen im besonderen Maße auf die 9. Kunst zu. Nun hat uns <span class=""fett"">Art Spiegelmann</span> mit seinem „Maus“ deutlich vor Augen geführt, dass es wohl möglich ist die Schrecken der rassistischen Ideologie in Comicform darzustellen. Meiner Meinung nach müssen sich die folgenden Werke, die sich ernsthaft mit dieser Thematik auseinandersetzen an Spiegelmanns Arbeit messen lassen – auch „Überleben in Dach“ von <span class=""fett"">Gautier</span>.<br /><br />
Gautier liefert uns keine Geschichte seines Lebens. Er schildert uns nicht seine Eindrücke, er stellt die Fakten dar. Er lässt den Leser dadurch umso mehr am Schrecken der Zeit teilhaben. Seine Erlebnisse finden nicht in wörtlicher Rede statt, Sprechblasen sind Mangelware. Stattdessen erhalten wir einen detaillierten, bebilderten Bericht über die Arbeit der Widerstandsgruppen in Frankreich, wie deportiert wurde, wie man am Leben bleiben konnte, wer zu wem hielt und welche Seiten ein solches System in den Menschen hervorbringt.<br /><br />
Ein düsteres Zeugnis. Selten gibt es hier Lichtblicke. Aber dennoch gibt es sie und auch sie werden von Gautier benannt. Der deutsche Arbeiter, der den KZ-Insassen, die in seinem Betrieb arbeiten, Marmeladenbrote zusteckt oder zwei Freunde, die sich aus den Augen verloren haben und nach langer Zeit wieder treffen.<br />
Der Band „Überleben in Dachau“ ist ergreifend und allen Unkenrufen zum Trotz würde ich ihn bedenkenlos in jeden Geschichtsunterricht ab der 7. Klasse als Empfehlung aussprechen. Gerade deshalb, weil in so manchen Kreisen so oft über das ständige wiederholen der immer gleichen Geschichte gejammert wird. Gautier legt schonungslos offen, warum das auch immer und immer wieder notwendig ist, denn Wissen darf niemals verloren gehen. Und das eben gelingt Gautier, indem er emotionslos, wie jemand der eigentlich nicht betroffen ist, von seinem Leben berichtet. Er bringt damit die ganze Willkür auf den Punkt. Die Brutalität der Kapos und der SS-Wachmannschaften.<br /><br />
Unmittelbar vor dem Band habe ich zu Wolfgang Koeppen „Aufzeichnungen aus einem Erdloch“ gelesen. Auch ein Bericht. Thematisch passend. Adornos These, dass es Barbarei wäre, nach Ausschwitz noch zu dichten, kann ich nach diesen beiden Büchern nicht unterschreiben. Im Gegenteil: Wir brauchen viel mehr solcher Bände.

<br /><br />

Fazit:
<br /><br />
„Überleben in Dachau“ ist der Bericht eines Überlebenden der NS-Mordmaschinerie. Ergreifend und dabei ohne Pathos. Vor allem der jüngeren Generation an die Hand zu geben.
</p>","Splash-Comics, Blog",2020-07-14
